comment_id,original_text,text,platform,date_collected,collector,has_emoji,label
3162,,Tao ghim mày nha thằng cuối mày dơ cái đó là tao nóng máu rồi đó,YOUTUBE,L3,Ngọc,,Không xúc phạm
2576,,Tui thích coi baby dễ thương ghê,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4390,,ôi các a ơi e mỏi mồm quá😵,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6208,,Giảm 50kg t vẫn thấy cô này béo,VnExpress, 27/10/2025,Phúc,,Xúc phạm
2441,,Khoe đi đừng khóc nghe,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2162,,Để dc ko nuôi dc thì để làm gì đúng là của nợ,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2434,,"Nhân ơi em phải đăng ký cục an toàn thực phẩm và khai thuế đầy đủ em nhé ,chậm mà chắc nhen em chúc em may mắn và thành công.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5416,,Đẹp thế,Tiktok,13/12/2005,Nhung,,Không xúc phạm
340,,Cái đẹp nó lạ,Facebook,10/20/2025 8:47:53,Nga,,Không xúc phạm
6783,,Đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5136,,đẹp lắm hen ơi. đẹp mà giỏi nữa 🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6543,,Chỉ cần em thấy hạnh phúc là được.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
275,,Ẹp a,Facebook,10/20/2025 8:05:48,Nga,,Không xúc phạm
7074,,Em đi thi mà em tuyên bố ăn mặc kín đáo. Rồi chị xem style suốt mùa thi em ăn mặc kín cổng cao tường chị thấy em giống nhân viên công sở hơn là hoa hậu,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1772,,"có hông vẫn đẹp đây hõm hôm
",Facebook,13/12/2025,Nga,,Xúc phạm
6851,,phải chăng thứ thay đổi duy nhất chỉ là tuổi tác?!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5519,,trộm vía thủ khoa,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1141,,Chị làm clip này không sợ mấy người như em xấu hổ à =]] hóp quá tr hóp,Facebook,03/12/2025,Nga,,Không xúc phạm
4790,,heo cũng biết nhảy à,Tiktok,2/12/2025,Nhung,,Mỉa mai
238,,Tóc hơi gàu nhé Thoại,Facebook,10/20/2025 0:59:37,Nga,,Không xúc phạm
7058,,"P.Anh rất nhạt nhòa từ make up, ăn mặc đến trình diễn trong suốt cả cuộc thi nên out cũng ko bất ngờ lắm",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1433,,Nhìn giống tổng tài =)))),Facebook,03/12/2025,Nga,,Không xúc phạm
126,,Khả năng là 1 ng 1 bàn,Facebook,10/19/2025 23:09:21,Nga,,Không xúc phạm
1525,,Mộc chổ nào? Son phấn tùm lum kìa,Facebook,11/12/2025,Nga,,Mỉa mai
2831,,"Chuẩn luôn, như lột xác lun chị iu 😂❤❤❤",YOUTUBE,L2,Ngọc,,Không xúc phạm
145,,Nghị lực phi thường của chiếc võng,Facebook,10/19/2025 23:32:40,Nga,,Mỉa mai
3454,,Tui chân dài thật nhưng nó đách trắng và thon 🥲,YOUTUBE,L3,Ngọc,,Không xúc phạm
5078,,Xinh🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2993,,bà 1 xinh vll:<,YOUTUBE,L3,Ngọc,,Không xúc phạm
3973,,Trang điểm cho ông nam chính như ma cương thi vậy á,YOUTUBE,L3,Ngọc,,Xúc phạm
1389,,mê cái vẻ đẹp của bả😘,Facebook,03/12/2025,Nga,,Không xúc phạm
743,,Ông địa,Facebook,26/10/2025,Nga,,Mỉa mai
6673,,"Rất đẹp và kín đáo. mong bạn cứ giữ phong cách như vậy, không cầ hở hang khoe hàng mà lại đẹp.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3488,,Vãi nhìn mặt là đã thấy dâm dê rồi 😂😂😂❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
2983,,Trai dep kia chi em 😍😍🥰😍🥰😍🥰🥴🥴🥴,YOUTUBE,L3,Ngọc,,Không xúc phạm
2613,,Vẫn mai k thích nhin khuon mat kiểu gian xảo sao y..,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4929,,T k kì thị đâu mà t thấy cứ ngông nghênh kiểu cố thế nào ý. Trông ghê ý. T chặn lâu rồi luôn đấy,Tiktok,2/12/2025,Nhung,,Không xúc phạm
7186,,"Dáng đẹp. Nhưng gương mặt vẫn còn xíu nam tính. Hương Giang của ta vẫn ""chuẩn nữ"" hơn",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6865,,"Tôi mê các nhân vật cô í đóng lắm, tính cách giản dị và mạnh mẽ. Mãi iu️",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2510,,Co muốn mua một chai sữa tắm nha nhan,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2202,,Ban nay gioi thât❤❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5255,,Nụ cười gây thương nhớ,Tiktok,13/12/2005,Nhung,,Không xúc phạm
254,,Tập để có dáng chuẩn mệt thí mẹ ra mà con mụ spa kêu dáng ngta ko cân bằng dễ đau lưng,Facebook,10/20/2025 7:56:32,Nga,,Không xúc phạm
162,,Quá đẹp trai,Facebook,10/19/2025 23:49:15,Nga,,Không xúc phạm
5312,,tắm cúi điện ảnh lun,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4632,,lần đầu ko rung động với trai 6 múi,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2525,,Gia đình nhà nhan,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4244,,mê bà này quá ròi😘😘,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1852,,Để tập dc body này khó lắm đó mấy bà 🥲 body mơ ước của tuiiii,Facebook,13/12/2025,Nga,,Không xúc phạm
3872,,Nam9 lườm trợn lé cả mắt,YOUTUBE,L3,Ngọc,,Xúc phạm
3010,,Làm một vị vua nhìn mặt ông vua này không có phúc hậu không có đạo đức thương dân huynh đệ kết nghĩa thể sống chết mà đi giết hại cả nhà người ta,YOUTUBE,L3,Ngọc,,Không xúc phạm
6127,,hai mẹ con vui vẻ quá,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3406,,giống quỹ thiệt chứ bô😂,YOUTUBE,L3,Ngọc,,Xúc phạm
2994,,Toàn trai xinh gái đẹp❤❤❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
2458,,Bây giờ còn khuyến mãi nữa ko cháu,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
894,,Ngọc trinh đẹp toàn diện,Facebook,26/10/2025,Nga,,Không xúc phạm
3661,,Thái Leng skinny ngọt nước quá 😋,YOUTUBE,L3,Ngọc,,Không xúc phạm
2196,,"Bối rất dễ thương,rất tc, nhân đúng là một người mẹ tốt,trụ cột ra đình👍",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4455,,đủ chx,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6791,,Gầy quá,VnExpress, 14/12/2025,Phúc,,Xúc phạm
188,,Có nét điện ảnh nè,Facebook,10/20/2025 0:01:29,Nga,,Không xúc phạm
2531,,Cho cái sữa đc k chị,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2159,,Cô muốn mua 5 set bên con có giảm giá thêm k con,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3020,,Phim hay diễn viên đẹp nên xem,YOUTUBE,L3,Ngọc,,Không xúc phạm
2892,,C xinh quá. Càng ngày càng lên hương. Rất yêu những năng lượng tích cực c lan toả❤❤❤❤,YOUTUBE,L2,Ngọc,,Không xúc phạm
4906,,như bầu 5 tháng...,Tiktok,2/12/2025,Nhung,,Mỉa mai
6886,,Tin buồn nhất năm,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6306,,ĐẲNG CẤP PHỤ NỮ HOÀNG GIA ĐẠT ĐẾN ĐỘ TINH TẾ VÀ TỒN TẠI VƯỢT THỜI GIAN.,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
5695,,Có lẽ em là HH bị ném đá nhièu nhất khi đăng quang nhưng em hãy học cách chứng minh giá trị bản thân như các đàn chị là HH Kỳ Duyên hay Thuỳ Dung chẳng hạn,VnExpress,19/10/2025,Phúc,,Không xúc phạm
4848,,đang ăn cơm lướt chúng bỏ luôn bữa ăn tắt máy suy nghĩ,Tiktok,2/12/2025,Nhung,,Không xúc phạm
5289,,thua mỗi lowg.,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6684,,"Giảm cân bằng hoa quả thì phải kiêng hoa quả có đường, chứ giảm cân mà cứ xoài, sầu riêng, nho...thì vẫn tăng cân vù vù. Nên ăn có loại quả nhạt có nhiều nước thì mới giảm cân được",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6397,,Ủng hộ cách giải quyết mạnh tay của tổ chức.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1661,,Thắt eooo đẹp quá trời,Facebook,13/12/2025,Nga,,Không xúc phạm
7393,,Thua thi lai do thua. Sao vn vua minh hay tai voi bi qua ha,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
2107,,Mê bà quá trời lun. Tóc dài hen. Đẹp á,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
502,,slimfit là cái gì ta? Toàn thấy skinnyfat ko à 🤣,Facebook,10/20/2025 13:46:47,Nga,,Không xúc phạm
6924,,"Hình Photoshop nhìn cân đối, xem video nhận ra cô ấy eo thon nhưng lưng dài và chân ngắn. Gương mặt không cười sẽ đẹp hơn vì nụ cười kèm theo nét hằn sâu.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
4407,,Quý không cần bù,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5127,,🥰 yêu quá,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5019,,"nhìn chả giống ai, trước con gái xinh hơn",Tiktok,3/12/2025,Nhung,,Không xúc phạm
5516,,"Em là bức tranh hoàn hảo: nhan sắc ngọt ngào, tâm hồn hiền lành, trí tuệ sáng ngời.",Tiktok,13/12/2005,Nhung,,Không xúc phạm
3502,,Nhìn mặt giống bị tâm thần quá,YOUTUBE,L3,Ngọc,,Không xúc phạm
364,,Miễn là con gái là đc,Facebook,10/20/2025 8:56:52,Nga,,Không xúc phạm
1937,,"Bé ơi yên tâm, chị k xinh và không giỏi như bé nên mãi 36 tuổi mình mới có bồ haha . Bé chắc sắp rồi đó.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5484,,Trời tối mà sao chói vậy,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4495,,suỵttt,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2648,,Con nhóc lày bình địa. Xóm tui kg ai dòm nó,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7327,,Ngày ngày Hoa hậu.Hoa hậu nhiều hơn người phàm.,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6868,,"Tuyên Huyên đóng vai quần chúng rất nhỏ cuối phim Đường Bá Hổ điểm Thu Hương mới thấy A Tinh giỏi cỡ nào. Sau này xem Cỗ máy thời gian đóng cùng CTL đúng là trai tài gái sắc. Nhưng phải nói thật Tuyên Huyên mặt vuông chữ điền đẹp, phúc hậu ko hợp với phim cổ trang, chị đóng vẫn thiêu thiếu hồn với thần.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5129,,Xuất sắc quá Hen ơi 🥰🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5705,,Nhìn có đơ đơ cứng như ma nơ canh ấy. Nguyên bản đã không đạt yêu cầu lại còn trát cả cân make up. Xấu quá! Hay tại mình yêu vẻ đẹp tự nhiên quá hay sao?,VnExpress,19/10/2025,Phúc,,Xúc phạm
6377,,"Đẹp xuất sắc, bị mê bộ vòng Tiên đeo á",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1819,,"Ả ta bước đi gần 1 tiếng đồng hồ trong màn hình đt t rồi và chưa có sự dừng lại , vậy mà ad nói clip chưa đến 10s 🙄🥲",Facebook,13/12/2025,Nga,,Không xúc phạm
2194,,Con gái Nhan de thuong và ngoan thầy mến qua đi thoi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3369,,Nói thật cái đầu tui thấy giống mấy tiểu mỹ thụ quá tại nhìn dáng người ốm quá😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
4544,,Để t quỳ xuống nụ con cưng ảnh:,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5230,,Tui lại thích làn da và gương mặt mộc mạc lúc trc của hen hơn do gu thôi nhỉ,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2873,,quả mắt đểu thật 😂,YOUTUBE,L2,Ngọc,,Không xúc phạm
5627,,xinh qá,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2467,,Đê dô điên thoai lơn môt chuc nho pua không thây,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5362,,Xinh thí,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5566,,chị cưới em hong chị oi😍,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5925,,xinh mà ko thuộc về ai thì cung chỉ thế thôi. đêm về ôm gối 😅😅😅,Tiktok,19/10/2025,Phúc,,Không xúc phạm
3504,,Nhìn mặt con này vô cảm,YOUTUBE,L3,Ngọc,,Không xúc phạm
4392,,quý không cần bù 🤡,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6466,,mũm mĩm nhìn xinh và sang trọng hơn ấy nhỉ,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3449,,Mặt baby mà cơ bắp cuồng cuộn luôn á😂😂😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
938,,chế nào chế nấy đẹp phát hờn,Facebook,03/12/2025,Nga,,Không xúc phạm
2203,,it có ai được như cháu Nhân người thì nhỏ xíu mà việc gì cũng làm được hết làm để lo cho gd Mẹ chị và mấy cháu nữa chúc gd cháu thượng lộ bình an nhé,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6190,,Người có chiếc mũi gồ lên như vậy không tốt,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3923,,Banh cot tinh phai trang treo,YOUTUBE,L3,Ngọc,,Không xúc phạm
1952,,Chúc mừng tuổi mới em🎉,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3536,,ĐAN THY như điên ý,YOUTUBE,L3,Ngọc,,Không xúc phạm
3518,,Thằng cha biểu ca biến thái,YOUTUBE,L3,Ngọc,,Không xúc phạm
7341,,"Cô nào cũng có trang điểm nhẹ, mộc thật chỉ có Hoàng Anh!",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6121,,mẹ ơi con nhớ mẹ,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
1337,,t thấy hõm venus như của chị này cực,Facebook,03/12/2025,Nga,,Không xúc phạm
331,,Rối ren hung em,Facebook,10/20/2025 8:45:53,Nga,,Không xúc phạm
1064,,Nhìn hình ảnh sẹc si cũng k khác mấy em...,Facebook,03/12/2025,Nga,,Không xúc phạm
7369,,"Năm nay đọc toàn thấy Venezuela siêu lạm phat, thất nghiệp nghèo đói, di cư,... mới thấy tin này nổi trội. Mà cô hoa hậu sẽ giúp được gì cho người nghèo ở quê hương đây.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
877,,Công nhận con gái gì mà k kiểm soát cân nặng đi,Facebook,26/10/2025,Nga,,Xúc phạm
5572,,"Đẹp thiệt bay ơi, t con gái mà đổ đứ đừ",Tiktok,13/12/2005,Nhung,,Không xúc phạm
4726,,trông bắp tay thấy ớn=)),,2/12/2025,Nhung,,Xúc phạm
5958,,"Đúng là lột xác, em đẹp lắm, chúc mừng!",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
1714,,"Mấy ông nội tướng như này chỉ hợp với PKL r15 thôi
",Facebook,13/12/2025,Nga,,Không xúc phạm
353,,Thịt kho hột vịt 🤣,Facebook,10/20/2025 8:53:55,Nga,,Không xúc phạm
539,,Tái trinhhhhh,Facebook,10/20/2025 13:59:59,Nga,,Không xúc phạm
2940,,"Công nhận dạo này nhan sắc chị Thụy thăng hạn thật luôn, xinh quá chừng",YOUTUBE,L2,Ngọc,,Không xúc phạm
3389,,"Thi thể, ko phải cơ thể nhé",YOUTUBE,L3,Ngọc,,Mỉa mai
554,,Ơ ma tập gym này đan bà con gai ló tiêu mất ngực a,Facebook,10/20/2025 14:05:18,Nga,,Xúc phạm
2501,,Cưng quá chừng hà ❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4851,,djt me tởm vãi lon nhìn dơ dơ sao ấy😭,Tiktok,2/12/2025,Nhung,,Không xúc phạm
1521,,Chân hơi vẹo ra sau,Facebook,11/12/2025,Nga,,Không xúc phạm
1301,,nhất lè nhìn lùn tam hô tứ sún 😏,Facebook,03/12/2025,Nga,,Xúc phạm
6601,,"Mình nhận thấy các bạn nữ mà béo mũm mĩm, khá nhiều người có nét mặt rất là xinh xắn dễ thương, nếu giảm được cân thì rất ok",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5190,,chân đẹp thiệc đó,Tiktok,3/12/2025,Nhung,,Không xúc phạm
4737,,"từ lúc lộ mặt đã thấy thường r, mà seeding khen qtqd🙃",Tiktok,2/12/2025,Nhung,,Không xúc phạm
1135,,id ngu vl nhưng chị đẹp nên được bỏ qua ❤️,Facebook,03/12/2025,Nga,,Không xúc phạm
6354,,"óa ra cô này hợp tóc xoăn bồng bềnh hơn thẳng, nhìn vừa trẻ vừa xinh",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4963,,"Content cho lạ còn bán hàng thôi, bả muốn trắng đẹp nữ tính đc ngay mà, t thấy nào cũng đẹp hết á🤣",Tiktok,2/12/2025,Nhung,,Không xúc phạm
824,,Cọng rơm còn khỏe hơn tóc bạn,Facebook,26/10/2025,Nga,,Xúc phạm
7190,,Đẹp ko tì vết,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
508,,Nếu phải ngồi chung mâm cỗ với ông này thì thà nhịn còn hơn. Nuốt đéo vào,Facebook,10/20/2025 13:49:28,Nga,,Không xúc phạm
6907,,"Ngay từ khi mới cưới, cảm giác cặp đôi này ko bền vì cứ thấy họ xa cách , lạnh lùng lắm...nhưng ko nghĩ lại ngắn ngủi như vậy. Tội cho Song Hye Kyo ...tài sắc vẹn toàn nhưng tình duyên quá lận đận. Cưới nhau gần hai năm nhưng chắc hạnh phúc bên nhau ko đầy năm. Đúng hồng nhan mệnh bạc. Song Joong Ki mãi là người đàn ông chưa trưởng thành...",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3200,,"Dàn casts đẹp , diễn cũng OK , nhưng kịch bản nó hãm …",YOUTUBE,L3,Ngọc,,Không xúc phạm
7404,,"Đẹp quá! Mình cũng chân to, đùi to.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
7011,,MU năm nay VN sẽ không vào nổi vòng 20.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4732,,lúc che mặ thì còn coi lúc hết che thì bỏ từ lúc đó 🐧,,2/12/2025,Nhung,,Mỉa mai
6823,,"Mình thích bạn vì Y chí và nghị lực, chúc bạn thành công",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6173,,"Nhìn hơi thừa cân, k hiểu sao dc lam hoa hậu",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
4718,,"Thực ra thì từ đầu tới giờ vẫn v thôi,ko có càng ngày càng đi xuống gì đâu tại lúc đầu dùng filter nên m.n mới hiểu lầm á",,2/12/2025,Nhung,,Mỉa mai
2016,,Dạo này xinnh. Thế,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5923,,Thế kia lấy về lm vk quá tuyệt,Tiktok,19/10/2025,Phúc,,Không xúc phạm
6827,,"Photoshop quá đà, đến đá biển còn mịn thì người sao không lung linh.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
6608,,chắc bạn trai kia tiếc lắm ),VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3421,,Nụ cười tỏa nắng,YOUTUBE,L3,Ngọc,,Không xúc phạm
3705,,Tôi muốn xuống đáy xả hội vì tôi là wibu,YOUTUBE,L3,Ngọc,,Không xúc phạm
1452,,mái ngố ko hợp với mặt tròn nha e nên thay đổi mái pháp,Facebook,03/12/2025,Nga,,Không xúc phạm
3309,,Mái tóc làm nên tất cả😂😂😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
1283,,son môi này ko hợp màu da nên nhìn xạm,Facebook,03/12/2025,Nga,,Không xúc phạm
3954,,nhìn thẳng cái mũi xấu vậy,YOUTUBE,L3,Ngọc,,Xúc phạm
5537,,Nét đẹp tri thức🥰,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6438,,Và hồn tôi từ ấy thấy ngất ngấy,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1272,,Mê hết cả người,Facebook,03/12/2025,Nga,,Không xúc phạm
6143,,Mê mẩn cô này đến mức 10 năm ko yêu ai. Giờ vẫn mẩn mê.,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
4178,,chị có em nek,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3494,,Sao mặt bả đẩu dê vậy😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
6262,,Anh iu oi em đi làm về rồi nè,Facebook, 28/10/2025,Phúc,,Không xúc phạm
4870,,t đang ăn mà phải khựng lại😭,Tiktok,2/12/2025,Nhung,,Không xúc phạm
141,,Đừng ăn t,Facebook,10/19/2025 23:31:12,Nga,,Mỉa mai
5764,,Người không ra người ma khg ra ma.hehe đúng là trái cam bu lại chia haha,Facebook,19/10/2025,Phúc,,Xúc phạm
1591,,Phong cách VHY thì đỉnh rồi nhưng lối trang điểm lần này có vẻ làm cô ấy xấu đi.,Facebook,11/12/2025,Nga,,Không xúc phạm
6772,,Thật sự là cô ấy đẹp nhưng cũng đừng nói hay nhắc lại quá khứ của cô ấy !,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6810,,Đẹp quá,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
